model,pair_id,error_type,cosine_score,threshold,report_a_id,report_b_id,title_a,title_b,component_a,component_b
bm25f_tuned,pair_2093,false_negative,0.146348,0.7,sdk_long_task_02,sdk_long_task_09,Main thread blocked 3000ms by synchronous computation: Long Task violation,3s main thread block — UI frozen,feed,feed
bm25f_tuned,pair_0463,false_negative,0.118475,0.7,syn_image_lazy_load_00,syn_image_lazy_load_08,Images fail to load when scrolling quickly in product gallery,ERR_INSUFFICIENT_RESOURCES on gallery fast scroll,performance,performance
bm25f_tuned,pair_0317,false_negative,0.112841,0.7,syn_modal_scroll_lock_06,syn_modal_scroll_lock_08,Modal scroll containment fails on iOS WebKit,iOS Safari ignores overflow:hidden when modal is shown,css_ui,css_ui
bm25f_tuned,pair_0961,false_negative,0.190498,0.7,syn_notification_permission_01,syn_notification_permission_07,Browser notification prompt appears on every single page load,Notification permission: missing guard for denied/granted state,ui_interaction,ui_interaction
bm25f_tuned,pair_2459,false_negative,0.105838,0.7,sdk_listener_leak_03,sdk_listener_leak_09,Scroll gets laggy after navigating around — listener leak,100 scroll listeners leaked — no cleanup,list,list
bm25f_tuned,pair_0183,false_negative,0.047882,0.7,syn_dark_mode_flash_06,syn_dark_mode_flash_08,Flash of unstyled content with dark color scheme,Visual regression: dark theme flickers on navigate,css_ui,css_ui
bm25f_tuned,pair_2213,false_negative,0.321887,0.7,sdk_storage_quota_00,sdk_storage_quota_09,localStorage quota exceeded: QuotaExceededError,localStorage quota exceeded,cache,cache
bm25f_tuned,pair_0066,false_negative,0.054951,0.7,syn_login_csrf_01,syn_login_csrf_06,403 on login after being idle,Authentication form rejects valid credentials periodically,network_error,network_error
bm25f_tuned,pair_1054,false_negative,0.093418,0.7,syn_geolocation_timeout_02,syn_geolocation_timeout_04,Geolocation timeout not handled: map falls back to default without notification,Location nt working on store finder,network_error,network_error
bm25f_tuned,pair_0933,false_negative,0.08215,0.7,syn_clipboard_paste_crash_04,syn_clipboard_paste_crash_06,Form breaks when pasting formatted text,Profile form unhandled exception on clipboard paste event,js_error,js_error
bm25f_tuned,pair_0171,false_negative,0.070118,0.7,syn_dark_mode_flash_03,syn_dark_mode_flash_08,Dark mode: visible white gap during route change,Visual regression: dark theme flickers on navigate,css_ui,css_ui
bm25f_tuned,pair_1299,false_negative,0.152671,0.7,syn_chart_resize_overflow_06,syn_chart_resize_overflow_07,Dashboard layout regression: chart widget overflows on viewport resize,Chart canvas ignores container resize: missing ResizeObserver or responsive opti,css_ui,css_ui
bm25f_tuned,pair_2375,false_negative,0.160327,0.7,sdk_layout_shift_05,sdk_layout_shift_06,"page jumps when a baner loads late, pushes evrything down",Frustrating page jump — reading content shifts mid-scroll,modal,modal
bm25f_tuned,pair_2075,false_negative,0.180706,0.7,sdk_long_task_00,sdk_long_task_06,Main thread blocked for 3.0s,Application becomes unresponsive for several seconds,feed,feed
bm25f_tuned,pair_0754,false_negative,0.154256,0.7,syn_animation_jank_04,syn_animation_jank_05,Accordion animation: poor CLS on mobile,faq accordion is uspre laggy on my android phone,performance,performance
bm25f_tuned,pair_0157,false_negative,0.062533,0.7,syn_dark_mode_flash_01,syn_dark_mode_flash_07,FOUC in dark theme during navigation,White background blink on dark mode transitions,css_ui,css_ui
bm25f_tuned,pair_0953,false_negative,0.204271,0.7,syn_notification_permission_00,syn_notification_permission_07,Push notification permission prompt fires on every page load,Notification permission: missing guard for denied/granted state,ui_interaction,ui_interaction
bm25f_tuned,pair_0203,false_negative,0.160891,0.7,syn_file_upload_crash_01,syn_file_upload_crash_08,Large file upload kills the browser tab,Browser crash: RangeError in upload.js during big file upload,js_error,js_error
bm25f_tuned,pair_0601,false_negative,0.100834,0.7,syn_dropdown_z_index_01,syn_dropdown_z_index_04,Action menu hidden behind sticky header,Table row actions obscured bby sticky heaedr,css_ui,css_ui
bm25f_tuned,pair_0931,false_negative,0.076273,0.7,syn_clipboard_paste_crash_03,syn_clipboard_paste_crash_09,Paste from clipboard kills the form,Paste crash in profile form,js_error,js_error
bm25f_tuned,pair_1063,false_negative,0.019822,0.7,syn_geolocation_timeout_03,syn_geolocation_timeout_07,Map always shows New York even though I'm in LA,"Geolocation error path: silent fallback to (40.71, -74.00) with no UI feedback",network_error,network_error
bm25f_tuned,pair_1131,false_negative,0.127302,0.7,syn_drag_drop_ghost_00,syn_drag_drop_ghost_06,Drag ghost image persists after drop — covers content,Visual glitch: drag preview overlay blocks kanban board interaction,css_ui,css_ui
bm25f_tuned,pair_1056,false_negative,0.044724,0.7,syn_geolocation_timeout_02,syn_geolocation_timeout_06,Geolocation timeout not handled: map falls back to default without notification,Users in non-NYC locations see incorrect store results,network_error,network_error
bm25f_tuned,pair_0736,false_negative,0.164759,0.7,syn_animation_jank_01,syn_animation_jank_05,FAQ accordion choppy on cheap phones,faq accordion is uspre laggy on my android phone,performance,performance
bm25f_tuned,pair_0262,false_negative,0.061057,0.7,syn_search_empty_state_03,syn_search_empty_state_09,Visual glitch: search results disappear and reappear,Flicker in search — empty state shows between results,state_management,state_management
bm25f_tuned,pair_1132,false_negative,0.136347,0.7,syn_drag_drop_ghost_00,syn_drag_drop_ghost_07,Drag ghost image persists after drop — covers content,Kanban DnD: dragend handler doesn't remove preview clone from DOM,css_ui,css_ui
bm25f_tuned,pair_0325,false_negative,0.23353,0.7,syn_date_picker_timezone_00,syn_date_picker_timezone_04,Date picker shows wrong date for users in UTC+ timezones,Calendar shows yesterday for ussers in UTC+9,js_error,js_error
bm25f_tuned,pair_1673,false_negative,0.233603,0.7,sdk_stack_overflow_00,sdk_stack_overflow_09,Stack overflow in component render,Stack overflow from render loop,feed,feed
bm25f_tuned,pair_0892,false_negative,0.036503,0.7,syn_useeffect_loop_05,syn_useeffect_loop_06,profile edit page freezes browser completely,Maximum update depth exceeded in profile component,react_specific,react_specific
bm25f_tuned,pair_1966,false_negative,0.084912,0.7,sdk_unauthorized_401_04,sdk_unauthorized_401_06,401 error on API call — token expired,Logged-in user gets 401 when accessing account data,auth,auth
bm25f_tuned,pair_1469,false_negative,0.108431,0.7,sdk_slow_page_03,sdk_slow_page_09,Orders page is painfully slow,Orders: 4s load time,orders,orders
bm25f_tuned,pair_0151,false_negative,0.154646,0.7,syn_dark_mode_flash_00,syn_dark_mode_flash_09,White flash when navigating between pages in dark mode,Light theme bleeds through during page changes,css_ui,css_ui
bm25f_tuned,pair_0036,false_negative,0.028811,0.7,syn_checkout_coupon_03,syn_checkout_coupon_08,Order submission broken by coupon feature,Payment button frozen after promo applied,ui_interaction,ui_interaction
bm25f_tuned,pair_0070,false_negative,0.012815,0.7,syn_login_csrf_02,syn_login_csrf_03,Session timeout causes login form to break,Can't log in after leaving tab open,network_error,network_error
bm25f_tuned,pair_0732,false_negative,0.237711,0.7,syn_animation_jank_00,syn_animation_jank_09,Accordion animation stutters on low-end Android devices,Accordion animation stutters on low-end devices,performance,performance
bm25f_tuned,pair_1083,false_negative,0.15649,0.7,syn_pdf_export_blank_00,syn_pdf_export_blank_03,PDF export generates blank pages for reports longer than 2 pages,PDF export cuts off after 2 pages — rest is blank,js_error,js_error
bm25f_tuned,pair_1314,false_negative,0.189144,0.7,syn_service_worker_stale_01,syn_service_worker_stale_02,Users see old UI after deploy — service worker serves cached version,Stale service worker cache: no versioning or cache-busting strategy,state_management,state_management
bm25f_tuned,pair_2328,false_negative,0.206569,0.7,sdk_zindex_conflict_04,sdk_zindex_conflict_08,Dropdown hidden behind header,"Dropdown menu go behind navigation, cannot click menu item",table,table
bm25f_tuned,pair_1257,false_negative,0.109649,0.7,syn_video_autoplay_blocked_06,syn_video_autoplay_blocked_09,Customer-facing: hero section appears broken with black video frame,"Hero video black — autoplay blocked, no fallback",ui_interaction,ui_interaction
bm25f_tuned,pair_0509,false_negative,0.177465,0.7,syn_ssr_hydration_mismatch_00,syn_ssr_hydration_mismatch_09,Hydration mismatch error on product detail page,Price format mismatch between server and client rendering,react_specific,react_specific
bm25f_tuned,pair_0050,false_negative,0.063033,0.7,syn_checkout_coupon_07,syn_checkout_coupon_08,Bug: impossible to order when coupon is used,Payment button frozen after promo applied,ui_interaction,ui_interaction
bm25f_tuned,pair_1026,false_negative,0.050674,0.7,syn_table_sort_nan_04,syn_table_sort_nan_09,Table sort rboken — amounts sow NaN,Amount sort shows NaN,js_error,js_error
bm25f_tuned,pair_1100,false_negative,0.144379,0.7,syn_pdf_export_blank_02,syn_pdf_export_blank_05,html2canvas viewport limitation causes blank pages in PDF export,"pdf exprot is blnk aafter page 2, only works for short reposrt",js_error,js_error
bm25f_tuned,pair_1481,false_negative,0.158517,0.7,sdk_slow_page_06,sdk_slow_page_09,Poor user experience: orders page has unacceptable load time,Orders: 4s load time,orders,orders
bm25f_tuned,pair_0158,false_negative,0.099151,0.7,syn_dark_mode_flash_01,syn_dark_mode_flash_08,FOUC in dark theme during navigation,Visual regression: dark theme flickers on navigate,css_ui,css_ui
bm25f_tuned,pair_1616,false_negative,0.104985,0.7,sdk_rage_clicks_06,sdk_rage_clicks_09,Cannot place order — submit button appears broken,Submit Order button dead,orders,orders
bm25f_tuned,pair_2339,false_negative,0.188423,0.7,sdk_zindex_conflict_08,sdk_zindex_conflict_09,"Dropdown menu go behind navigation, cannot click menu item",Z-index: dropdown behind nav,table,table
bm25f_tuned,pair_1382,false_negative,0.092262,0.7,sdk_checkout_crash_04,sdk_checkout_crash_07,Payment button kills the page,QA: checkout submit triggers unhandled TypeError in payment flow,checkout,checkout
bm25f_tuned,pair_2223,false_negative,0.266635,0.7,sdk_storage_quota_02,sdk_storage_quota_04,DOMException QuotaExceededError: localStorage capacity exceeded by cache entry,localStorage full — write fails with quota error,cache,cache
bm25f_tuned,pair_0350,false_negative,0.119519,0.7,syn_date_picker_timezone_03,syn_date_picker_timezone_09,Timezone bug in date selection component,Wrong day selected in date picker for Japan timezone,js_error,js_error
bm25f_tuned,pair_1123,false_negative,0.139097,0.7,syn_pdf_export_blank_07,syn_pdf_export_blank_08,PDF renderer fails to capture off-screen content beyond viewport height,"PDF export make blank page for long report, short report is OK",js_error,js_error
bm25f_tuned,pair_1149,false_negative,0.122488,0.7,syn_drag_drop_ghost_02,syn_drag_drop_ghost_09,DragEvent cleanup missing: ghost element persists in DOM after dragend,Kanban drag ghost persists after drop,css_ui,css_ui
bm25f_tuned,pair_0062,false_negative,0.125252,0.7,syn_login_csrf_01,syn_login_csrf_02,403 on login after being idle,Session timeout causes login form to break,network_error,network_error
bm25f_tuned,pair_0540,false_negative,0.102761,0.7,syn_ssr_hydration_mismatch_06,syn_ssr_hydration_mismatch_07,Server/client content divergence in price component,Hydration failed: number format inconsistency in SSR,react_specific,react_specific
bm25f_tuned,pair_1914,false_negative,0.097932,0.7,sdk_network_timeout_03,sdk_network_timeout_04,API call timed out — request aborted,Network request just hangs and then fails,api,api
bm25f_tuned,pair_0665,false_negative,0.051147,0.7,syn_react_key_warning_04,syn_react_key_warning_06,Rect key warning + excessive re-rennders in todo list,Index-based keys cause animation state loss in list,react_specific,react_specific
bm25f_tuned,pair_2125,false_negative,0.167293,0.7,sdk_dom_explosion_01,sdk_dom_explosion_03,Gallery inserts 5000 DOM nodes causing layout thrashing,"Gallery loads everything at once — 5000 items, super laggy",gallery,gallery
bm25f_tuned,pair_2345,false_negative,0.160883,0.7,sdk_layout_shift_00,sdk_layout_shift_06,Layout shift: late-loading banner pushes content down,Frustrating page jump — reading content shifts mid-scroll,modal,modal
bm25f_tuned,pair_1736,false_negative,0.196262,0.7,sdk_null_dom_03,sdk_null_dom_06,Profile page crashes — trying to update element that doesn't exist,Profile section crashes when avatar container is not rendered,profile,profile
bm25f_tuned,pair_1898,false_negative,0.131381,0.7,sdk_network_timeout_00,sdk_network_timeout_09,Network request failed: AbortError,API timeout — request aborted,api,api
bm25f_tuned,pair_2190,false_negative,0.17938,0.7,sdk_heavy_canvas_04,sdk_heavy_canvas_05,Upload handler eats 256MB for image processing,"image upload uses way too much memory, 256mb for one image",upload,upload
bm25f_tuned,pair_1177,false_negative,0.267272,0.7,syn_password_reveal_crash_00,syn_password_reveal_crash_07,Toggle password visibility crashes when password field is empty,Null reference in togglePasswordVisibility: input.value is null,js_error,js_error
bm25f_tuned,pair_1589,false_negative,0.18105,0.7,sdk_rage_clicks_01,sdk_rage_clicks_07,Submit Order button is completely unresponsive to clicks,UX issue: rage clicks detected on unresponsive order submit CTA,orders,orders
bm25f_tuned,pair_2266,false_negative,0.199596,0.7,sdk_stale_closure_01,sdk_stale_closure_09,Event handler shows stale state value — closure captures old reference,"Stale closure: shows 0, actual is 5",forms,forms
bm25f_tuned,pair_0447,false_negative,0.098936,0.7,syn_form_validation_race_05,syn_form_validation_race_07,clicking submit fast sends the frm wtice,No double-submit protection on signup form,state_management,state_management
bm25f_tuned,pair_0233,false_negative,0.119839,0.7,syn_search_empty_state_00,syn_search_empty_state_01,Search shows 'No results' for a split second before actual results appear,Empty state flickers during search input,state_management,state_management
bm25f_tuned,pair_1396,false_negative,0.156526,0.7,sdk_api_500_00,sdk_api_500_02,Product API failure: API returned 404 ,HTTP error from /products blocks product page rendering,product,product
bm25f_tuned,pair_0112,false_negative,0.118675,0.7,syn_infinite_scroll_memory_01,syn_infinite_scroll_memory_07,Page gets slower and slower when scrolling the feed,Feed performance degrades linearly with scroll depth,performance,performance
bm25f_tuned,pair_0886,false_negative,0.123809,0.7,syn_useeffect_loop_03,syn_useeffect_loop_09,Browser hangs on profile edit — React render loop,useEffect infinite loop on profile edit — page freezes,react_specific,react_specific
bm25f_tuned,pair_2420,false_negative,0.193069,0.7,sdk_unhandled_promise_05,sdk_unhandled_promise_06,"backgrond sync fails with no eror message, data might be stale",Data appears stale — possible background sync failure,profile,profile
bm25f_tuned,pair_1075,false_negative,0.057135,0.7,syn_geolocation_timeout_06,syn_geolocation_timeout_07,Users in non-NYC locations see incorrect store results,"Geolocation error path: silent fallback to (40.71, -74.00) with no UI feedback",network_error,network_error
bm25f_tuned,pair_1377,false_negative,0.134738,0.7,sdk_checkout_crash_03,sdk_checkout_crash_07,Checkout crashes when you try to pay,QA: checkout submit triggers unhandled TypeError in payment flow,checkout,checkout
bm25f_tuned,pair_0106,false_negative,0.154134,0.7,syn_infinite_scroll_memory_00,syn_infinite_scroll_memory_09,Memory leak on infinite scroll — page becomes unresponsive after scrolling,Бесконечная прокрутка вызывает утечку памяти,performance,performance
bm25f_tuned,pair_1424,false_negative,0.160071,0.7,sdk_api_500_03,sdk_api_500_09,Products page is blank — API is broken,Products API error — blank page,product,product
bm25f_tuned,pair_2218,false_negative,0.204387,0.7,sdk_storage_quota_01,sdk_storage_quota_06,localStorage.setItem throws QuotaExceededError on large cache write,App fails to save preferences — shows no error to user,cache,cache
bm25f_tuned,pair_0128,false_negative,0.124633,0.7,syn_infinite_scroll_memory_04,syn_infinite_scroll_memory_05,nfinite scroll causes OOM on feed page,feed page very laggy after scrollling alot,performance,performance
bm25f_tuned,pair_0214,false_negative,0.103428,0.7,syn_file_upload_crash_03,syn_file_upload_crash_06,FileReader OOM on large attachments,Out of memory error in file upload callback,js_error,js_error
bm25f_tuned,pair_2181,false_negative,0.288104,0.7,sdk_heavy_canvas_02,sdk_heavy_canvas_07,Canvas memory spike: 8000x8000 getImageData allocates 256MB,Unbounded canvas allocation: no dimension check before 8000x8000 getImageData,upload,upload
bm25f_tuned,pair_1765,false_negative,0.160122,0.7,sdk_array_bounds_01,sdk_array_bounds_03,Off-by-one error: accessing array element beyond length,List crashes on the last item — array index wrong,list,list
bm25f_tuned,pair_0755,false_negative,0.077856,0.7,syn_animation_jank_04,syn_animation_jank_06,Accordion animation: poor CLS on mobile,Forced reflow during CSS height animation,performance,performance
bm25f_tuned,pair_0842,false_negative,0.11762,0.7,syn_a11y_focus_trap_04,syn_a11y_focus_trap_05,Mssing foccus trap in settings dialog,can tab to elemets behiind the poppu with keyboard,css_ui,css_ui
bm25f_tuned,pair_0919,false_negative,0.041881,0.7,syn_clipboard_paste_crash_02,syn_clipboard_paste_crash_03,Input field crashes when pasting from Word or Google Docs,Paste from clipboard kills the form,js_error,js_error
bm25f_tuned,pair_0181,false_negative,0.046457,0.7,syn_dark_mode_flash_05,syn_dark_mode_flash_09,annyoinng flashing when switching pages in dark mode,Light theme bleeds through during page changes,css_ui,css_ui
bm25f_tuned,pair_1818,false_negative,0.227834,0.7,sdk_invalid_date_02,sdk_invalid_date_04,Date validation missing: malformed input causes RangeError in toISOString,Bad date input kills the page,datepicker,datepicker
bm25f_tuned,pair_1575,false_negative,0.18519,0.7,sdk_rage_clicks_00,sdk_rage_clicks_01,"Rage clicks detected: user clicked ""Submit Order"" 6 times",Submit Order button is completely unresponsive to clicks,orders,orders
bm25f_tuned,pair_1567,false_negative,0.161994,0.7,sdk_broken_image_05,sdk_broken_image_08,"headphones prodcut image is broken, shows 404 error","Product image not load, show broken picture icon",product,product
bm25f_tuned,pair_0077,false_negative,0.035542,0.7,syn_login_csrf_03,syn_login_csrf_04,Can't log in after leaving tab open,CSR validation fails on stale login page,network_error,network_error
bm25f_tuned,pair_1572,false_negative,0.15399,0.7,sdk_broken_image_07,sdk_broken_image_08,Asset 404: headphones.png not found on image server,"Product image not load, show broken picture icon",product,product
bm25f_tuned,pair_1143,false_negative,0.06385,0.7,syn_drag_drop_ghost_02,syn_drag_drop_ghost_03,DragEvent cleanup missing: ghost element persists in DOM after dragend,Ghost card stays on screen after dropping in kanban,css_ui,css_ui
bm25f_tuned,pair_0244,false_negative,0.139755,0.7,syn_search_empty_state_01,syn_search_empty_state_04,Empty state flickers during search input,Search UX broken — flashing empty state,state_management,state_management
bm25f_tuned,pair_2409,false_negative,0.160933,0.7,sdk_unhandled_promise_03,sdk_unhandled_promise_04,Background sync fails silently — no error shown,Promise rejection not caught — sync error silent,profile,profile
bm25f_tuned,pair_1138,false_negative,0.185888,0.7,syn_drag_drop_ghost_01,syn_drag_drop_ghost_05,Kanban drag preview stays visible after card is dropped,dragging carsd on the board leaves ghos imagse that dont disapear,css_ui,css_ui
bm25f_tuned,pair_1107,false_negative,0.060912,0.7,syn_pdf_export_blank_03,syn_pdf_export_blank_06,PDF export cuts off after 2 pages — rest is blank,Customer complaint: PDF exports of quarterly reports are incomplete,js_error,js_error
bm25f_tuned,pair_0138,false_negative,0.038367,0.7,syn_infinite_scroll_memory_06,syn_infinite_scroll_memory_08,Detached DOM nodes accumulate in infinite scroll list,Memory leak: feed items never garbage collected,performance,performance
bm25f_tuned,pair_2043,false_negative,0.138794,0.7,sdk_websocket_fail_02,sdk_websocket_fail_04,WSS connection establishment failure: notification service unreachable,WebSocket connection error — no live updates,websocket,websocket
bm25f_tuned,pair_0467,false_negative,0.199501,0.7,syn_image_lazy_load_01,syn_image_lazy_load_04,Product images stuck as grey placeholders on fast scroll,IntersectionObserver misses images during fast scroll,performance,performance
bm25f_tuned,pair_1858,false_negative,0.158994,0.7,sdk_cors_error_01,sdk_cors_error_06,Cross-origin fetch blocked — server missing CORS headers,Integration broken: external API requests blocked by CORS policy,api,api
bm25f_tuned,pair_1803,false_negative,0.214287,0.7,sdk_invalid_date_00,sdk_invalid_date_04,Invalid date crash: Invalid time value,Bad date input kills the page,datepicker,datepicker
bm25f_tuned,pair_0581,false_negative,0.092773,0.7,syn_cors_preflight_05,syn_cors_preflight_06,"api calls broken after moving to new domain, cors error",Access-Control-Allow-Origin not updated for new frontend URL,network_error,network_error
bm25f_tuned,pair_1525,false_negative,0.170109,0.7,sdk_form_crash_06,sdk_form_crash_08,Bug: form submission without input crashes instead of validating,"Form crash when submit empty, no validation show",checkout,checkout
bm25f_tuned,pair_0502,false_negative,0.22352,0.7,syn_ssr_hydration_mismatch_00,syn_ssr_hydration_mismatch_02,Hydration mismatch error on product detail page,SSR hydration fails on product prices,react_specific,react_specific
bm25f_tuned,pair_2264,false_negative,0.303946,0.7,sdk_stale_closure_01,sdk_stale_closure_07,Event handler shows stale state value — closure captures old reference,React closure gotcha: handler captures stale reference to counter state,forms,forms
bm25f_tuned,pair_1249,false_negative,0.165382,0.7,syn_video_autoplay_blocked_04,syn_video_autoplay_blocked_08,"Hero video dosen't play, just blackk","Video on homepage not play, show black box, no button to click",ui_interaction,ui_interaction
bm25f_tuned,pair_2133,false_negative,0.164104,0.7,sdk_dom_explosion_02,sdk_dom_explosion_04,Synchronous insertion of 5000 nodes: forced reflow and render jank,5000 nodes inserted at once — page jank,gallery,gallery
bm25f_tuned,pair_0561,false_negative,0.255507,0.7,syn_cors_preflight_01,syn_cors_preflight_08,CORS blocks all API requests from new subdomain,All XHR blocked: CORS policy doesn't allow new origin,network_error,network_error
bm25f_tuned,pair_0321,false_negative,0.078769,0.7,syn_modal_scroll_lock_08,syn_modal_scroll_lock_09,iOS Safari ignores overflow:hidden when modal is shown,Scroll lock broken on mobile Safari,css_ui,css_ui
bm25f_tuned,pair_1145,false_negative,0.1664,0.7,syn_drag_drop_ghost_02,syn_drag_drop_ghost_05,DragEvent cleanup missing: ghost element persists in DOM after dragend,dragging carsd on the board leaves ghos imagse that dont disapear,css_ui,css_ui
bm25f_tuned,pair_1991,false_negative,0.163432,0.7,sdk_rate_limit_429_01,sdk_rate_limit_429_04,Rapid API requests trigger burst of failures,API chokes on rapid requests,api,api
bm25f_tuned,pair_1682,false_negative,0.200801,0.7,sdk_stack_overflow_02,sdk_stack_overflow_03,RangeError: Maximum call stack size from recursive component update,Page crashes — infinite loop in component rendering,feed,feed
bm25f_tuned,pair_0221,false_negative,0.172283,0.7,syn_file_upload_crash_04,syn_file_upload_crash_08,Upload zone crashes browser with largge document,Browser crash: RangeError in upload.js during big file upload,js_error,js_error
bm25f_tuned,pair_0427,false_negative,0.101899,0.7,syn_form_validation_race_01,syn_form_validation_race_09,Double submit sends two API requests,Form double-submit causes 422 error on registration,state_management,state_management
bm25f_tuned,pair_2062,false_negative,0.153688,0.7,sdk_websocket_fail_05,sdk_websocket_fail_08,"websockt conection to notification servce fails, no live updats","WebSocket not connect to notification server, no live update",websocket,websocket
bm25f_tuned,pair_1306,false_negative,0.25419,0.7,syn_service_worker_stale_00,syn_service_worker_stale_02,App shows outdated content after deploy — service worker cache stale,Stale service worker cache: no versioning or cache-busting strategy,state_management,state_management
bm25f_tuned,pair_1095,false_negative,0.191639,0.7,syn_pdf_export_blank_01,syn_pdf_export_blank_07,Exported PDF has blank pages after page 2,PDF renderer fails to capture off-screen content beyond viewport height,js_error,js_error
bm25f_tuned,pair_2157,false_negative,0.137178,0.7,sdk_dom_explosion_07,sdk_dom_explosion_08,Performance: gallery view inserts 5000 nodes without windowing,"Gallery add 5000 element to page at same time, very slow",gallery,gallery
bm25f_tuned,pair_1198,false_negative,0.073306,0.7,syn_password_reveal_crash_03,syn_password_reveal_crash_07,Eye icon on password field crashes the form when empty,Null reference in togglePasswordVisibility: input.value is null,js_error,js_error
bm25f_tuned,pair_1502,false_negative,0.181138,0.7,sdk_form_crash_02,sdk_form_crash_03,Unhandled TypeError: name field validation assumes non-empty input,Checkout form crashes with empty fields,checkout,checkout
bm25f_tuned,pair_1239,false_negative,0.112054,0.7,syn_video_autoplay_blocked_02,syn_video_autoplay_blocked_09,Unhandled play() rejection: video autoplay fails without fallback UI,"Hero video black — autoplay blocked, no fallback",ui_interaction,ui_interaction
bm25f_tuned,pair_1816,false_negative,0.23786,0.7,sdk_invalid_date_01,sdk_invalid_date_09,RangeError when calling toISOString on invalid Date object,Invalid date input crashes — no validation,datepicker,datepicker
bm25f_tuned,pair_1462,false_negative,0.122507,0.7,sdk_slow_page_02,sdk_slow_page_08,Performance degradation: orders view exceeds 4x latency threshold,"Order page very slow to load, take 4 second with spinner",orders,orders
bm25f_tuned,pair_2226,false_negative,0.318676,0.7,sdk_storage_quota_02,sdk_storage_quota_07,DOMException QuotaExceededError: localStorage capacity exceeded by cache entry,Storage capacity: localStorage.setItem fails on 6MB payload (5MB browser limit),cache,cache
bm25f_tuned,pair_1024,false_negative,0.138765,0.7,syn_table_sort_nan_04,syn_table_sort_nan_07,Table sort rboken — amounts sow NaN,Sort comparator doesn't strip currency formatting before numeric parse,js_error,js_error
bm25f_tuned,pair_0312,false_negative,0.051643,0.7,syn_modal_scroll_lock_05,syn_modal_scroll_lock_06,can still scroll the page behind popups on ipohne,Modal scroll containment fails on iOS WebKit,css_ui,css_ui
bm25f_tuned,pair_0314,false_negative,0.014224,0.7,syn_modal_scroll_lock_05,syn_modal_scroll_lock_08,can still scroll the page behind popups on ipohne,iOS Safari ignores overflow:hidden when modal is shown,css_ui,css_ui
bm25f_tuned,pair_0501,false_negative,0.319552,0.7,syn_ssr_hydration_mismatch_00,syn_ssr_hydration_mismatch_01,Hydration mismatch error on product detail page,Next.js hydration error: server/client price mismatch,react_specific,react_specific
bm25f_tuned,pair_1960,false_negative,0.138728,0.7,sdk_unauthorized_401_03,sdk_unauthorized_401_05,Can't access my data — getting authentication error,"geting 401 eror on the api, cant acess my acount data",auth,auth
bm25f_tuned,pair_1629,false_negative,0.257498,0.7,sdk_json_parse_crash_01,sdk_json_parse_crash_02,SyntaxError when parsing API response — malformed JSON body,API returns invalid JSON: SyntaxError at position 27,api,api
bm25f_tuned,pair_0531,false_negative,0.194723,0.7,syn_ssr_hydration_mismatch_04,syn_ssr_hydration_mismatch_05,React hydration warning on product detai lpage,productt page throws hydration error in cnosole,react_specific,react_specific
bm25f_tuned,pair_1197,false_negative,0.068558,0.7,syn_password_reveal_crash_03,syn_password_reveal_crash_06,Eye icon on password field crashes the form when empty,Login form: password visibility toggle fails on null input value,js_error,js_error
bm25f_tuned,pair_1000,false_negative,0.119146,0.7,syn_table_sort_nan_00,syn_table_sort_nan_09,Table column sort shows NaN for mixed numeric/string data,Amount sort shows NaN,js_error,js_error
bm25f_tuned,pair_2467,false_negative,0.20998,0.7,sdk_listener_leak_05,sdk_listener_leak_08,"scroll gets lagier the more you navigate, listners not cleand up","Every time go to page, new scroll listener add but not remove",list,list
bm25f_tuned,pair_1432,false_negative,0.163918,0.7,sdk_api_500_05,sdk_api_500_08,"prodcuts page completly empty, api retruns error","Product page not show any item, API give error",product,product
bm25f_tuned,pair_1286,false_negative,0.088025,0.7,syn_chart_resize_overflow_03,syn_chart_resize_overflow_06,Chart goes outside its box when I resize the window,Dashboard layout regression: chart widget overflows on viewport resize,css_ui,css_ui
bm25f_tuned,pair_0179,false_negative,0.056428,0.7,syn_dark_mode_flash_05,syn_dark_mode_flash_07,annyoinng flashing when switching pages in dark mode,White background blink on dark mode transitions,css_ui,css_ui
bm25f_tuned,pair_1157,false_negative,0.050284,0.7,syn_drag_drop_ghost_04,syn_drag_drop_ghost_06,Drag prevew doesn't og ay after drop,Visual glitch: drag preview overlay blocks kanban board interaction,css_ui,css_ui
bm25f_tuned,pair_0739,false_negative,0.093522,0.7,syn_animation_jank_01,syn_animation_jank_08,FAQ accordion choppy on cheap phones,CLS 0.32 from accordion: needs GPU-accelerated animation,performance,performance
bm25f_tuned,pair_1796,false_negative,0.14603,0.7,sdk_array_bounds_06,sdk_array_bounds_09,Item list crashes when trying to format the last element,Off-by-one: items[length] is undefined,list,list
bm25f_tuned,pair_0519,false_negative,0.209749,0.7,syn_ssr_hydration_mismatch_02,syn_ssr_hydration_mismatch_04,SSR hydration fails on product prices,React hydration warning on product detai lpage,react_specific,react_specific
bm25f_tuned,pair_0313,false_negative,0.039928,0.7,syn_modal_scroll_lock_05,syn_modal_scroll_lock_07,can still scroll the page behind popups on ipohne,Background scrollable during modal on iOS devices,css_ui,css_ui
bm25f_tuned,pair_1023,false_negative,0.08346,0.7,syn_table_sort_nan_04,syn_table_sort_nan_06,Table sort rboken — amounts sow NaN,Data integrity issue: NaN values appear in sorted transaction table,js_error,js_error
